Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD20,OUT017,2337.5346771653503
FDE51,OUT045,1344.6559665236055
FDV27,OUT046,1534.0741487664063
FDF16,OUT035,2609.008114770312
FDZ02,OUT049,1731.9115259545667
NCK05,OUT045,1421.1196686980604
FDM12,OUT027,5270.670954761906
NCA05,OUT018,2170.505417155173
FDX33,OUT045,3269.532070498075
FDM25,OUT049,3369.676037224761
FDE41,OUT018,1421.1196686980604
FDW14,OUT045,1534.0741487664063
NCD30,OUT046,1731.9115259545667
FDB23,OUT010,2887.4129810026393
FDF45,OUT046,1344.6559665236055
FDW20,OUT017,2337.5346771653503
FDF47,OUT045,3719.8763989784147
NCR05,OUT019,2268.9653767195873
DRB01,OUT046,3427.2921555053617
FDE36,OUT013,2877.3076156941515
FDU56,OUT049,3583.9815896507234
FDB23,OUT049,3719.8763989784147
FDN48,OUT049,1614.3191216509742
FDS43,OUT013,3427.2921555053617
NCN05,OUT013,3427.2921555053617
NCL53,OUT049,3427.2921555053617
FDL56,OUT046,1534.0741487664063
FDH17,OUT018,1694.1995558080828
FDP37,OUT046,2337.5346771653503
FDG09,OUT019,2455.1216353351433
FDA55,OUT045,3965.657086807132
FDX31,OUT049,4119.010667103939
FDJ41,OUT045,5391.00830739777
DRC24,OUT045,2825.8951546162325
FDQ21,OUT035,2170.505417155173
NCT54,OUT045,1731.9115259545667
FDH08,OUT049,4119.010667103939
FDY38,OUT018,3462.078176094264
DRM11,OUT010,2887.4129810026393
FDG32,OUT049,3685.5710473819818
NCH18,OUT046,4198.7524090509
FDI20,OUT035,4004.3782044744016
FDA33,OUT018,2170.505417155173
FDN45,OUT013,3685.5710473819818
FDT45,OUT010,1052.6176945454545
FDR32,OUT035,4004.3782044744016
FDA48,OUT017,3719.8763989784147
FDN23,OUT017,2455.1216353351433
NCR18,OUT035,1367.9724074074072
FDD45,OUT046,1664.5464096514752
FDI22,OUT018,3462.078176094264
FDT09,OUT013,2170.505417155173
DRC24,OUT027,3980.6182247349802
FDT39,OUT046,2447.522865795206
FDX28,OUT045,1731.9115259545667
FDA50,OUT018,1664.5464096514752
FDT33,OUT027,4423.581727450982
FDQ60,OUT049,2170.505417155173
NCM19,OUT018,2085.3305214457823
FDF40,OUT046,4644.1872020820865
NCI30,OUT035,4271.638563027145
FDK34,OUT049,4271.638563027145
FDA38,OUT027,6266.875674809831
FDT02,OUT045,1344.6559665236055
FDC11,OUT017,1534.0741487664063
FDD08,OUT046,1344.6559665236055
NCS29,OUT046,5288.675986157371
DRI03,OUT010,2609.008114770312
FDK48,OUT035,1421.1196686980604
FDM52,OUT049,2825.8951546162325
FDP49,OUT035,1344.6559665236055
DRA24,OUT046,3269.2779587048285
NCJ43,OUT049,3427.2921555053617
FDE11,OUT045,3462.078176094264
FDP01,OUT049,2674.8468521815066
FDQ59,OUT018,1421.1196686980604
FDA43,OUT019,2268.9653767195873
FDL14,OUT017,2674.8468521815066
FDV50,OUT010,2106.5235060489
FDT01,OUT027,5303.425224073295
NCC42,OUT035,2337.5346771653503
FDO28,OUT046,2158.283849114522
FDD32,OUT019,1344.6559665236055
FDV45,OUT035,4119.010667103939
NCW17,OUT019,1731.9115259545667
NCJ17,OUT027,2471.621994642856
NCF18,OUT049,3571.4223195454533
FDP01,OUT045,2674.8468521815066
FDH24,OUT045,2877.3076156941515
FDI38,OUT027,5654.037285217387
FDX03,OUT035,1344.6559665236055
FDY28,OUT046,3427.2921555053617
FDN34,OUT018,3354.5576251303514
FDJ02,OUT045,2825.8951546162325
FDW40,OUT019,1731.9115259545667
FDX03,OUT017,1344.6559665236055
FDE17,OUT027,3980.6182247349802
FDT58,OUT046,3369.676037224761
FDI38,OUT013,3719.8763989784147
FDW22,OUT035,4119.010667103939
FDS15,OUT027,2841.711117695476
NCX06,OUT013,3427.2921555053617
DRK47,OUT035,4004.3782044744016
FDC23,OUT027,5118.981376494423
FDM56,OUT010,1534.0741487664063
FDP21,OUT046,4119.010667103939
FDP58,OUT046,3719.8763989784147
FDA27,OUT019,3610.43377152427
FDK41,OUT019,1344.6559665236055
NCH42,OUT046,4119.010667103939
FDG29,OUT045,1344.6559665236055
FDW15,OUT018,2170.505417155173
FDD28,OUT018,1228.5415206030152
FDQ37,OUT049,3571.4223195454533
FDC23,OUT035,3583.9815896507234
FDV13,OUT035,1534.0741487664063
FDK33,OUT046,4119.010667103939
FDO33,OUT013,2106.5235060489
FDN21,OUT017,3369.676037224761
NCW06,OUT027,5409.329331392204
FDI38,OUT035,3832.7725078608205
FDC21,OUT027,2880.4054543307075
NCS05,OUT046,2337.5346771653503
NCN53,OUT049,1344.6559665236055
FDV40,OUT010,1186.2355822441455
FDG60,OUT017,4119.010667103939
NCY30,OUT027,5303.425224073295
FDM40,OUT045,2447.522865795206
NCO30,OUT046,3427.2921555053617
FDK10,OUT046,3462.078176094264
FDM36,OUT045,3427.2921555053617
FDN10,OUT013,2106.5235060489
FDM46,OUT018,1534.0741487664063
FDX50,OUT049,2085.3305214457823
FDP33,OUT045,4198.7524090509
FDO12,OUT045,3583.9815896507234
FDC28,OUT013,2003.6675014662792
FDO31,OUT045,1534.0741487664063
FDX45,OUT035,2825.8951546162325
FDV21,OUT049,2396.475298039214
FDH04,OUT049,1614.3191216509742
NCG54,OUT013,3052.8852631015943
FDO13,OUT046,3052.8852631015943
FDA09,OUT027,5071.978585777779
FDC38,OUT017,2447.522865795206
NCO42,OUT046,2556.221119638817
FDL45,OUT049,2337.5346771653503
NCK31,OUT013,1344.6559665236055
FDM39,OUT017,3427.2921555053617
FDC22,OUT010,2396.475298039214
FDF46,OUT046,2158.283849114522
FDQ37,OUT045,3571.4223195454533
FDH41,OUT010,2609.008114770312
FDQ04,OUT046,1344.6559665236055
NCQ02,OUT027,5341.060227241394
FDJ57,OUT027,5341.060227241394
NCE07,OUT049,2170.505417155173
FDE56,OUT013,1228.5415206030152
FDI20,OUT049,4004.3782044744016
FDK36,OUT018,1228.5415206030152
FDP08,OUT027,5270.670954761906
FDF44,OUT017,2337.5346771653503
NCU53,OUT017,3369.676037224761
FDF47,OUT035,3719.8763989784147
FDS55,OUT010,2106.5235060489
FDZ52,OUT010,1614.3191216509742
FDL04,OUT018,1694.1995558080828
NCM26,OUT035,2674.8468521815066
FDX43,OUT049,3269.2779587048285
FDP52,OUT049,3832.7725078608205
DRK49,OUT045,1344.6559665236055
FDE38,OUT013,2877.3076156941515
DRF13,OUT035,2455.1216353351433
FDK41,OUT010,1344.6559665236055
FDJ04,OUT027,3148.9417595419845
FDZ44,OUT018,2106.5235060489
FDS11,OUT013,3719.8763989784147
FDA55,OUT049,3965.657086807132
NCW53,OUT046,3719.8763989784147
FDB49,OUT027,2877.3076156941515
FDD23,OUT017,3667.372092705895
NCV42,OUT045,2085.3305214457823
NCZ29,OUT018,2158.283849114522
FDQ26,OUT013,1344.6559665236055
FDV08,OUT017,1344.6559665236055
FDC53,OUT049,1731.9115259545667
FDV58,OUT010,2268.9653767195873
NCP02,OUT019,1052.6176945454545
DRI37,OUT045,1344.6559665236055
FDQ12,OUT049,4119.010667103939
FDE33,OUT046,1534.0741487664063
FDX27,OUT045,1731.9115259545667
FDM22,OUT017,1344.6559665236055
NCH30,OUT019,1664.5464096514752
FDC04,OUT017,4644.1872020820865
FDO38,OUT046,1534.0741487664063
FDV52,OUT027,3148.9417595419845
FDB32,OUT013,1731.9115259545667
FDV43,OUT018,1228.5415206030152
FDI24,OUT018,3052.8852631015943
FDR40,OUT017,1534.0741487664063
FDW02,OUT049,2337.5346771653503
FDE44,OUT049,1344.6559665236055
FDL38,OUT046,1534.0741487664063
NCT54,OUT010,1534.0741487664063
DRJ39,OUT010,3354.5576251303514
FDW55,OUT049,4271.638563027145
DRF13,OUT019,2106.5235060489
NCW17,OUT049,2337.5346771653503
FDP13,OUT035,1344.6559665236055
FDS08,OUT018,3052.8852631015943
NCP17,OUT035,1421.1196686980604
NCO53,OUT035,3427.2921555053617
FDH19,OUT045,3427.2921555053617
FDJ04,OUT017,2170.505417155173
FDG10,OUT049,1344.6559665236055
FDA40,OUT010,1344.6559665236055
FDI53,OUT045,3269.2779587048285
FDU09,OUT010,1052.6176945454545
FDK60,OUT045,1731.9115259545667
FDR43,OUT017,1344.6559665236055
FDW22,OUT017,4119.010667103939
DRP47,OUT010,2887.4129810026393
DRG48,OUT010,2106.5235060489
FDA14,OUT035,2584.438987919464
FDU49,OUT013,1534.0741487664063
FDK28,OUT045,5391.00830739777
FDT19,OUT046,3354.5576251303514
NCQ42,OUT045,2170.505417155173
FDD03,OUT045,4004.3782044744016
NCM53,OUT013,1731.9115259545667
NCX53,OUT045,2170.505417155173
FDV14,OUT027,2556.221119638817
NCZ54,OUT017,3369.676037224761
FDB39,OUT013,1344.6559665236055
DRC24,OUT046,2584.438987919464
FDY36,OUT013,1421.1196686980604
FDN01,OUT035,3369.676037224761
DRH25,OUT046,1344.6559665236055
FDV08,OUT046,1344.6559665236055
NCP53,OUT049,4619.051718753353
FDU52,OUT010,2106.5235060489
NCI42,OUT045,3832.7725078608205
FDZ14,OUT035,2170.505417155173
FDF11,OUT046,4271.638563027145
FDQ13,OUT018,1421.1196686980604
FDO32,OUT010,1052.6176945454545
DRJ37,OUT018,2170.505417155173
FDY43,OUT046,3052.8852631015943
NCT41,OUT017,2674.8468521815066
NCV17,OUT045,2170.505417155173
FDM04,OUT027,2410.4524967213097
DRB48,OUT018,1228.5415206030152
FDM24,OUT013,2455.1216353351433
FDT37,OUT049,4619.051718753353
NCO05,OUT010,1534.0741487664063
FDL13,OUT046,4004.3782044744016
FDL15,OUT017,2674.8468521815066
FDB11,OUT018,3462.078176094264
FDL14,OUT019,2106.5235060489
FDY10,OUT019,1731.9115259545667
FDJ40,OUT049,2085.3305214457823
NCW18,OUT046,4271.638563027145
NCY06,OUT013,2170.505417155173
DRE13,OUT018,1421.1196686980604
FDA26,OUT045,3832.7725078608205
NCE19,OUT010,1052.6176945454545
FDE33,OUT035,1534.0741487664063
DRL59,OUT027,2410.4524967213097
FDY07,OUT046,1344.6559665236055
FDF57,OUT018,3269.2779587048285
FDM58,OUT035,1977.9716556390977
FDP26,OUT027,2877.3076156941515
FDY32,OUT046,2854.6408651641955
FDD51,OUT010,1052.6176945454545
FDU22,OUT018,2106.5235060489
FDZ49,OUT018,3354.5576251303514
NCI42,OUT017,3832.7725078608205
FDT04,OUT027,2410.4524967213097
NCU41,OUT045,3667.372092705895
FDS56,OUT045,4619.051718753353
NCN42,OUT017,2674.8468521815066
FDK34,OUT046,4271.638563027145
FDB03,OUT017,4270.767236082471
DRJ25,OUT035,1344.6559665236055
FDT25,OUT027,3758.4300852459055
FDN20,OUT013,3369.676037224761
FDP09,OUT013,4272.584767572993
FDM20,OUT019,2609.008114770312
NCG55,OUT046,2106.5235060489
NCP14,OUT045,1731.9115259545667
NCH06,OUT046,4198.7524090509
FDV52,OUT013,2106.5235060489
NCL07,OUT035,1344.6559665236055
DRJ11,OUT027,5270.670954761906
DRO59,OUT013,1421.1196686980604
FDW15,OUT010,2106.5235060489
NCQ30,OUT035,2170.505417155173
NCN54,OUT019,1186.2355822441455
FDY01,OUT027,3148.9417595419845
FDX39,OUT035,4004.3782044744016
FDH53,OUT027,2556.221119638817
FDA57,OUT035,1137.515421949721
NCC07,OUT010,1534.0741487664063
FDU28,OUT013,3427.2921555053617
FDK36,OUT010,1052.6176945454545
FDR36,OUT018,1228.5415206030152
NCQ17,OUT035,2674.8468521815066
FDS28,OUT019,1052.6176945454545
FDE08,OUT045,2674.8468521815066
FDU22,OUT046,2158.283849114522
FDG41,OUT045,1731.9115259545667
FDO31,OUT010,1344.6559665236055
FDM21,OUT019,2268.9653767195873
FDU40,OUT017,3719.8763989784147
FDV36,OUT018,2158.283849114522
FDT10,OUT027,2410.4524967213097
FDX38,OUT045,1344.6559665236055
NCU30,OUT027,4423.581727450982
NCV06,OUT049,3427.2921555053617
FDT16,OUT035,5391.00830739777
NCP41,OUT027,2880.4054543307075
FDZ56,OUT017,3382.2993830838423
FDC22,OUT035,3719.8763989784147
FDU10,OUT035,1344.6559665236055
FDS46,OUT045,2106.5235060489
FDO08,OUT049,3369.676037224761
NCV42,OUT018,1694.1995558080828
FDP33,OUT035,4270.767236082471
FDJ12,OUT046,3667.372092705895
FDH04,OUT045,1534.0741487664063
NCU54,OUT013,3462.078176094264
FDO36,OUT010,2455.1216353351433
FDT37,OUT027,6266.875674809831
FDD14,OUT010,2455.1216353351433
FDA16,OUT013,4119.010667103939
NCS42,OUT019,1379.3044424521058
FDP10,OUT019,1534.0741487664063
FDQ28,OUT049,2674.8468521815066
FDK57,OUT010,1731.9115259545667
FDK02,OUT013,2106.5235060489
FDW47,OUT018,2158.283849114522
NCC42,OUT018,2158.283849114522
FDQ37,OUT018,3354.5576251303514
FDL40,OUT046,1731.9115259545667
DRE13,OUT010,1379.3044424521058
FDQ34,OUT027,2841.711117695476
NCB54,OUT046,2337.5346771653503
FDS48,OUT049,2455.1216353351433
FDO15,OUT045,1421.1196686980604
NCT30,OUT013,1367.9724074074072
FDU49,OUT027,2556.221119638817
FDE21,OUT046,2158.283849114522
FDS49,OUT019,1322.9524676514018
FDT38,OUT027,2556.221119638817
FDZ01,OUT045,1731.9115259545667
FDC41,OUT035,1534.0741487664063
DRG13,OUT010,2395.718448918912
NCZ42,OUT018,3727.6665791855135
NCM07,OUT045,1534.0741487664063
NCV17,OUT018,2158.283849114522
DRK39,OUT035,1534.0741487664063
FDS37,OUT018,2106.5235060489
FDV12,OUT019,1534.0741487664063
NCG19,OUT018,3667.372092705895
FDS51,OUT013,1421.1196686980604
NCO14,OUT046,1367.9724074074072
FDC38,OUT046,2337.5346771653503
FDN15,OUT046,2170.505417155173
NCH42,OUT013,4119.010667103939
FDQ22,OUT046,1344.6559665236055
FDC05,OUT013,3427.2921555053617
FDZ31,OUT013,3427.2921555053617
DRJ23,OUT049,3667.372092705895
FDC52,OUT035,2455.1216353351433
DRD12,OUT010,1344.6559665236055
FDV55,OUT017,2609.008114770312
FDD32,OUT046,1534.0741487664063
FDR01,OUT049,3667.372092705895
FDY08,OUT019,1731.9115259545667
FDQ45,OUT045,3719.8763989784147
DRN11,OUT027,3794.4971256038684
NCS05,OUT018,2158.283849114522
FDY32,OUT035,3269.2779587048285
NCD31,OUT045,3369.676037224761
NCE06,OUT049,3369.676037224761
NCP14,OUT046,1731.9115259545667
NCF18,OUT019,2268.9653767195873
FDF14,OUT018,2170.505417155173
FDB22,OUT017,2674.8468521815066
NCH54,OUT049,3269.2779587048285
FDU27,OUT035,1344.6559665236055
FDS58,OUT027,4423.581727450982
NCU29,OUT035,2455.1216353351433
FDJ57,OUT013,3719.8763989784147
FDL56,OUT049,1534.0741487664063
FDH60,OUT035,3667.372092705895
FDN24,OUT018,1228.5415206030152
FDD02,OUT017,2158.283849114522
FDP15,OUT017,5391.00830739777
FDB28,OUT027,5270.670954761906
DRC49,OUT045,2455.1216353351433
NCG30,OUT018,2158.283849114522
FDJ14,OUT049,1534.0741487664063
FDL52,OUT045,1344.6559665236055
NCG19,OUT027,5840.571415044253
NCN41,OUT035,2337.5346771653503
FDW22,OUT013,4198.7524090509
FDI02,OUT013,2106.5235060489
FDV51,OUT045,3382.2993830838423
FDV48,OUT046,1534.0741487664063
NCL17,OUT019,1731.9115259545667
FDP46,OUT045,1534.0741487664063
FDU10,OUT045,1344.6559665236055
FDT37,OUT010,3832.7725078608205
FDI27,OUT035,1344.6559665236055
FDN51,OUT046,5288.675986157371
FDW07,OUT035,1534.0741487664063
FDN45,OUT049,3719.8763989784147
DRN37,OUT027,4423.581727450982
DRF48,OUT049,3583.9815896507234
FDP38,OUT019,1052.6176945454545
NCX18,OUT027,5409.329331392204
FDK45,OUT018,2106.5235060489
FDZ37,OUT049,1534.0741487664063
FDS50,OUT018,3653.5627935742987
NCR54,OUT018,3354.5576251303514
NCS17,OUT035,1731.9115259545667
FDV31,OUT046,3354.5576251303514
DRE27,OUT017,1731.9115259545667
FDN60,OUT013,2825.8951546162325
FDK26,OUT013,3719.8763989784147
FDX37,OUT018,1694.1995558080828
FDW31,OUT046,3465.84214391891
FDX26,OUT018,3354.5576251303514
DRL49,OUT019,1731.9115259545667
FDU49,OUT017,1534.0741487664063
FDY58,OUT046,4119.010667103939
FDN03,OUT045,4198.7524090509
NCV06,OUT010,2830.86529269163
FDH53,OUT045,1534.0741487664063
FDG31,OUT018,1344.6559665236055
NCC06,OUT045,2337.5346771653503
FDS13,OUT049,4270.767236082471
FDP16,OUT035,4271.638563027145
FDA35,OUT013,2170.505417155173
DRP47,OUT018,3610.43377152427
FDY28,OUT010,2887.4129810026393
FDY20,OUT035,1614.3191216509742
NCH30,OUT017,2085.3305214457823
NCR29,OUT019,1052.6176945454545
NCP05,OUT013,2455.1216353351433
NCF30,OUT019,1731.9115259545667
FDA08,OUT035,3269.2779587048285
FDN51,OUT027,6084.491002059472
FDH12,OUT046,1731.9115259545667
FDY39,OUT017,3465.84214391891
NCO53,OUT045,3427.2921555053617
FDB40,OUT046,2447.522865795206
FDH02,OUT049,1534.0741487664063
FDY11,OUT027,2410.4524967213097
FDQ09,OUT019,1694.1995558080828
FDP16,OUT013,4357.309094659322
NCF55,OUT018,1228.5415206030152
FDY09,OUT027,5118.981376494423
FDY39,OUT045,3465.84214391891
NCU53,OUT049,3369.676037224761
NCT41,OUT049,2674.8468521815066
FDJ45,OUT046,1344.6559665236055
FDR28,OUT013,3369.676037224761
FDN08,OUT013,2106.5235060489
FDJ07,OUT049,2106.5235060489
FDZ09,OUT027,4226.048243724696
FDQ14,OUT017,2609.008114770312
FDY12,OUT027,2410.4524967213097
FDK57,OUT046,2337.5346771653503
FDD20,OUT049,2170.505417155173
FDS36,OUT018,1731.9115259545667
FDI40,OUT049,1731.9115259545667
FDJ40,OUT045,2085.3305214457823
FDE08,OUT013,2455.1216353351433
DRK01,OUT013,1731.9115259545667
FDC58,OUT049,1344.6559665236055
FDE50,OUT046,3719.8763989784147
FDX48,OUT035,2674.8468521815066
DRM35,OUT018,3052.8852631015943
FDG41,OUT013,1731.9115259545667
FDB52,OUT046,5391.00830739777
FDV19,OUT045,3269.2779587048285
DRG48,OUT017,2455.1216353351433
FDI26,OUT013,3427.2921555053617
FDU11,OUT019,1731.9115259545667
FDF59,OUT019,1731.9115259545667
FDR07,OUT049,1731.9115259545667
NCE06,OUT017,3369.676037224761
FDE10,OUT046,2337.5346771653503
NCO55,OUT046,1731.9115259545667
FDZ13,OUT013,1344.6559665236055
FDT50,OUT017,1731.9115259545667
FDH12,OUT010,1534.0741487664063
FDD21,OUT045,2158.283849114522
NCM05,OUT013,5288.675986157371
FDK04,OUT013,1344.6559665236055
FDN33,OUT017,1731.9115259545667
NCM18,OUT010,1186.2355822441455
DRC25,OUT049,1534.0741487664063
FDT47,OUT017,1731.9115259545667
FDD45,OUT027,2880.4054543307075
NCD07,OUT018,2085.3305214457823
NCY54,OUT010,2395.718448918912
FDL12,OUT049,1344.6559665236055
FDL02,OUT017,1731.9115259545667
FDC60,OUT035,1614.3191216509742
FDR37,OUT017,3427.2921555053617
FDY16,OUT017,3583.9815896507234
FDU26,OUT045,2170.505417155173
FDN24,OUT013,1228.5415206030152
FDH44,OUT013,2556.221119638817
FDE23,OUT010,1052.6176945454545
FDW60,OUT017,3427.2921555053617
FDQ55,OUT049,2106.5235060489
FDV32,OUT027,2339.1851204678346
FDV03,OUT010,2106.5235060489
FDY14,OUT010,2812.6980709219865
NCL55,OUT027,6201.3585978782485
DRF25,OUT017,1344.6559665236055
FDX03,OUT046,1344.6559665236055
FDF40,OUT045,4644.1872020820865
FDX24,OUT010,1379.3044424521058
FDA25,OUT049,1731.9115259545667
FDH21,OUT018,2447.522865795206
FDB47,OUT010,2609.008114770312
FDT34,OUT019,1534.0741487664063
FDS39,OUT010,2085.3305214457823
NCU05,OUT046,1534.0741487664063
FDE02,OUT049,1614.3191216509742
FDL25,OUT035,1614.3191216509742
FDC50,OUT049,1731.9115259545667
FDZ32,OUT049,1731.9115259545667
FDV14,OUT045,1534.0741487664063
FDR07,OUT045,1731.9115259545667
FDB26,OUT049,1344.6559665236055
NCR50,OUT045,2674.8468521815066
FDP01,OUT018,2170.505417155173
FDH57,OUT045,2337.5346771653503
FDM60,OUT027,2410.4524967213097
FDA45,OUT017,3427.2921555053617
FDU55,OUT017,5303.425224073295
FDH40,OUT035,1534.0741487664063
FDG40,OUT019,1052.6176945454545
FDT12,OUT049,3719.8763989784147
DRL59,OUT045,1344.6559665236055
FDT47,OUT018,1694.1995558080828
FDI60,OUT017,1421.1196686980604
DRF51,OUT027,2410.4524967213097
NCK31,OUT049,1344.6559665236055
FDB08,OUT045,3269.2779587048285
FDM44,OUT035,1731.9115259545667
FDD46,OUT018,2337.5346771653503
FDR27,OUT019,1731.9115259545667
FDV56,OUT010,1534.0741487664063
FDM02,OUT049,1534.0741487664063
FDU45,OUT018,2085.3305214457823
FDZ10,OUT017,2170.505417155173
NCK31,OUT010,1052.6176945454545
FDR27,OUT035,2447.522865795206
FDF33,OUT013,1731.9115259545667
FDJ36,OUT046,1731.9115259545667
FDP33,OUT049,4198.7524090509
FDG17,OUT046,4271.638563027145
FDG47,OUT027,5654.037285217387
NCW29,OUT046,2337.5346771653503
DRH59,OUT017,1421.1196686980604
FDR32,OUT017,4004.3782044744016
FDP48,OUT035,3465.84214391891
FDG17,OUT035,4271.638563027145
DRJ59,OUT017,1344.6559665236055
FDY48,OUT027,2880.4054543307075
FDB02,OUT046,3369.676037224761
FDN10,OUT019,1731.9115259545667
NCD55,OUT035,1367.9724074074072
FDX34,OUT013,2170.505417155173
FDZ38,OUT045,3369.676037224761
DRF37,OUT049,5303.425224073295
DRL47,OUT019,1731.9115259545667
FDL27,OUT035,1421.1196686980604
NCP53,OUT035,4619.051718753353
FDT03,OUT019,2455.1216353351433
FDJ28,OUT035,3719.8763989784147
FDF40,OUT018,3965.657086807132
FDA32,OUT035,4119.010667103939
NCP02,OUT017,1367.9724074074072
FDZ31,OUT045,3465.84214391891
NCQ29,OUT013,5288.675986157371
FDP57,OUT010,1534.0741487664063
FDL32,OUT027,3182.4304398692784
DRB01,OUT035,3427.2921555053617
FDJ40,OUT046,1731.9115259545667
FDO24,OUT018,2447.522865795206
FDO11,OUT018,3727.6665791855135
FDA56,OUT035,2158.283849114522
FDF02,OUT045,1731.9115259545667
FDA10,OUT013,2158.283849114522
NCI55,OUT017,2170.505417155173
FDZ40,OUT010,1052.6176945454545
FDV08,OUT049,1344.6559665236055
FDN48,OUT013,1538.389878346452
FDU57,OUT017,2674.8468521815066
DRF49,OUT013,2106.5235060489
FDS02,OUT035,3427.2921555053617
FDS43,OUT046,3465.84214391891
FDT16,OUT013,5409.329331392204
FDX19,OUT027,5840.571415044253
FDK15,OUT046,1731.9115259545667
DRA12,OUT049,2337.5346771653503
FDY35,OUT017,1344.6559665236055
NCU42,OUT013,3369.676037224761
FDD26,OUT013,3427.2921555053617
FDR11,OUT018,2455.1216353351433
NCP53,OUT045,4619.051718753353
FDP34,OUT045,3052.8852631015943
NCV41,OUT019,1534.0741487664063
FDN20,OUT018,2830.86529269163
FDZ16,OUT018,3354.5576251303514
FDZ28,OUT049,2337.5346771653503
NCL55,OUT013,5288.675986157371
NCJ17,OUT046,1534.0741487664063
FDT37,OUT046,4727.108911979176
FDV51,OUT049,3369.676037224761
FDZ28,OUT035,2337.5346771653503
FDN27,OUT013,2106.5235060489
FDS14,OUT019,2170.505417155173
FDZ58,OUT045,2170.505417155173
FDD46,OUT046,2455.1216353351433
FDJ03,OUT035,1344.6559665236055
FDU03,OUT010,2455.1216353351433
FDA33,OUT027,3980.6182247349802
NCW53,OUT035,3965.657086807132
NCC55,OUT017,1367.9724074074072
FDP52,OUT019,2268.9653767195873
FDE39,OUT049,2170.505417155173
FDB44,OUT035,4119.010667103939
FDG59,OUT013,1344.6559665236055
FDI05,OUT013,1379.3044424521058
FDF59,OUT045,2337.5346771653503
FDM39,OUT019,2455.1216353351433
FDB14,OUT013,1534.0741487664063
NCS05,OUT019,1731.9115259545667
DRJ35,OUT045,1344.6559665236055
FDO31,OUT019,1344.6559665236055
FDA31,OUT046,3354.5576251303514
FDX40,OUT049,1344.6559665236055
FDW56,OUT045,3465.84214391891
FDH09,OUT018,1228.5415206030152
FDA52,OUT019,2170.505417155173
FDF20,OUT019,2455.1216353351433
FDE40,OUT046,1228.5415206030152
NCU17,OUT046,1731.9115259545667
NCP14,OUT035,1731.9115259545667
FDN25,OUT027,2410.4524967213097
FDU39,OUT049,1344.6559665236055
NCM05,OUT017,5288.675986157371
FDU07,OUT017,2609.008114770312
FDF28,OUT049,2337.5346771653503
FDR57,OUT049,3369.676037224761
FDJ33,OUT013,2170.505417155173
DRH23,OUT035,1344.6559665236055
FDQ52,OUT046,4136.639809204343
DRK13,OUT035,3427.2921555053617
FDP09,OUT046,4136.639809204343
FDR08,OUT027,2877.3076156941515
FDV50,OUT045,2447.522865795206
FDT13,OUT049,3719.8763989784147
FDJ27,OUT027,2852.885860504199
FDH21,OUT046,2825.8951546162325
FDW14,OUT027,2556.221119638817
FDL52,OUT049,1344.6559665236055
FDW28,OUT017,3571.4223195454533
FDL40,OUT049,1731.9115259545667
FDE24,OUT046,2337.5346771653503
FDX35,OUT049,3719.8763989784147
FDP46,OUT017,1534.0741487664063
FDX56,OUT045,3719.8763989784147
FDQ45,OUT049,3832.7725078608205
FDK50,OUT027,4423.581727450982
FDY26,OUT045,4119.010667103939
FDQ09,OUT017,2158.283849114522
FDN39,OUT049,3369.676037224761
FDP13,OUT017,1344.6559665236055
FDR51,OUT013,2447.522865795206
FDZ49,OUT010,2396.475298039214
FDL28,OUT018,3354.5576251303514
FDZ10,OUT035,2170.505417155173
FDK38,OUT013,2455.1216353351433
DRL49,OUT027,3758.4300852459055
FDR15,OUT013,2455.1216353351433
FDQ24,OUT035,4619.051718753353
FDD56,OUT013,3354.5576251303514
NCR42,OUT046,1367.9724074074072
FDH52,OUT045,1421.1196686980604
FDH57,OUT019,1731.9115259545667
FDR15,OUT010,2106.5235060489
FDJ34,OUT035,2396.475298039214
FDW37,OUT035,1614.3191216509742
FDQ23,OUT018,1694.1995558080828
FDP34,OUT013,2674.8468521815066
FDE04,OUT027,5118.981376494423
FDC48,OUT045,1534.0741487664063
FDA47,OUT019,2106.5235060489
FDI35,OUT018,3269.2779587048285
NCV05,OUT013,2455.1216353351433
FDR28,OUT045,3382.2993830838423
FDH31,OUT017,1731.9115259545667
FDP59,OUT019,1534.0741487664063
FDS19,OUT018,1421.1196686980604
FDM60,OUT045,1344.6559665236055
FDJ44,OUT018,2877.3076156941515
DRH51,OUT017,1534.0741487664063
DRC25,OUT017,1534.0741487664063
DRE25,OUT013,1538.389878346452
NCX05,OUT049,2170.505417155173
FDR11,OUT017,2877.3076156941515
DRP47,OUT045,4270.767236082471
DRC49,OUT019,2106.5235060489
FDQ47,OUT027,2410.4524967213097
FDL20,OUT013,1731.9115259545667
FDM34,OUT035,2158.283849114522
NCN55,OUT013,4357.309094659322
FDD41,OUT035,1731.9115259545667
FDE52,OUT049,1614.3191216509742
NCT18,OUT019,2395.718448918912
FDJ32,OUT018,1228.5415206030152
FDE16,OUT046,4004.3782044744016
FDZ09,OUT045,3369.676037224761
DRZ11,OUT046,2337.5346771653503
FDK41,OUT049,1534.0741487664063
FDE56,OUT049,1344.6559665236055
FDH34,OUT013,4136.639809204343
DRI49,OUT013,1534.0741487664063
DRI59,OUT046,3719.8763989784147
DRC36,OUT049,3427.2921555053617
FDS15,OUT019,1534.0741487664063
FDI07,OUT018,3354.5576251303514
FDZ15,OUT018,2106.5235060489
